,id,name,neighbourhood,latitude,longitude,room_type,calculated_host_listings_count,license
1139,19250588,Sunny Private Corner Room,Cupertino,37.33039,-122.0246,Private room,2,STR-2021-0019
1140,19965858,"NEW!   Downtown San jose Ca, with private entrance",San Jose,37.35323,-121.84638,Entire home/apt,1,
1141,19986862,Your home away from home! Great housemates!,Mountain View,37.39819,-122.05867,Private room,3,
1142,20019232,Entire 🏡 AC🌞Walk to All Stores👣WIFI🦋Long/ShortTERM,Santa Clara,37.35208,-121.96501,Entire home/apt,2,
1143,20947105,Townhouse near Santa Clara University,Santa Clara,37.32714,-121.96683,Entire home/apt,290,
1144,20053572,Bright room in downtown Palo Alto,Palo Alto,37.44911,-122.16157,Private room,6,
1145,19251595,Historic House 5BR - 2500 sqft,San Jose,37.42856,-121.9758,Entire home/apt,2,
1146,20953370,Wipitamshe House Private Apartment #2,San Jose,37.34303,-121.89025,Entire home/apt,2,
1147,19264964,"Enormous Private Bed & Bath. Santa Clara, CA",Santa Clara,37.40312,-121.96323,Private room,2,
1148,20074482,"Cozy, quiet, furnished, 1 BR/BA in Sunnyvale CA",Sunnyvale,37.38926,-122.04371,Private room,1,
1149,20955773,"NEW REMODEL! Mid Size Room Tech-hub GOOG,AAPL,MSFT",Sunnyvale,37.39164,-122.03011,Private room,4,2021-7768
1150,20096024,"Private 2 bedroom 1 bathroom RV in Campbell,CA",San Jose,37.27128,-121.93754,Entire home/apt,1,
1151,19314822,Apartment with Recreation Center and Pool,Santa Clara,37.39665,-121.94348,Entire home/apt,290,
1152,19328162,Sunnyvale 1BR Apt w/ Fitness Amenities,Sunnyvale,37.36575,-122.02519,Entire home/apt,290,
1153,20973256,"Cozy, private in san jose",San Jose,37.35818,-121.82835,Private room,4,
1154,20097446,"357#C Hawthorne 3bedrm/3bth A/C,hardwd,new kitchen",Palo Alto,37.44825,-122.16609,Entire home/apt,28,
1155,20984468,brand new studio unit with kitchen,Mountain View,37.38909,-122.1052,Entire home/apt,2,
1156,20205638,(7) Cozy Private Room in Mt View !,Mountain View,37.38398,-122.07352,Private room,7,
1157,19405782,North Palo Alto Modern 3 bedroom plus bonus room,Palo Alto,37.44445,-122.13558,Entire home/apt,1,
1158,20993167,Lovely 3/2.5 Furnished Condo in N San Jose,San Jose,37.37984,-121.89822,Entire home/apt,9,
1159,19439917,Bright Newly updated Eichler Home,Palo Alto,37.44196,-122.1249,Entire home/apt,2,
1160,20215405,Private fully furnished guest house w/pool,San Jose,37.23839,-121.91196,Entire home/apt,1,
1161,20995666,Luxurious Retreat on Extra-Large Lot near Stanford,Palo Alto,37.45614,-122.15257,Entire home/apt,6,
1162,20217238,1887 Farmhouse Room #5,Mountain View,37.39015,-122.07916,Private room,10,
1163,19441246,Nice Clean and Quiet Private Room near Santana Row,San Jose,37.31617,-121.95318,Private room,1,
1164,19453978,Private Bright Executive Suite,Palo Alto,37.44464,-122.12426,Private room,2,
1165,20996190,北聖何西3/2.5寬敞整洁大房 3/2.5 Furnished Unit in N SJ,San Jose,37.38003,-121.89611,Entire home/apt,10,
1166,19475171,Inspiration  Art Room,Sunnyvale,37.39068,-122.01844,Private room,3,
1167,21011060,Cozy two bedroom condo,Morgan Hill,37.13357,-121.66075,Entire home/apt,1,
1168,19489082,Los Gatos Oasis,Los Gatos,37.25537,-121.98014,Entire home/apt,1,
1169,20246920,New Studio Guest House 430ft2,San Jose,37.3828,-121.87211,Entire home/apt,1,
1170,21011119,Modern & Spacious 2BR | Washer/D | Castro Street,Mountain View,37.392303,-122.09397,Entire home/apt,15,
1171,20270619,Cabana in Sierra Azul Open Space Preserve,Unincorporated Areas,37.18709,-121.89268,Entire home/apt,2,
1172,19529572,Cozy apartment in the heart of Mountain View,Mountain View,37.39715,-122.09944,Entire home/apt,1,
1173,21012477,Clean private bedroom with shared full bathroom,San Jose,37.22704,-121.785,Private room,4,
1174,20287446,Feels Like Home Sweet Home,Los Altos,37.39967346,-122.1125793,Private room,1,
1175,21025543,Stunning Location and Super Clean Private Room,San Jose,37.30139,-121.79098,Private room,4,
1176,20287745,5.0* Luxurious Palo Alto/Stanford House,Palo Alto,37.43262,-122.14797,Entire home/apt,1,
1177,21717294,"Modern, Clean, & Private in Silicon Valley",Sunnyvale,37.38993,-122.00531,Entire home/apt,1,2022-7383
1178,21728605,Bright and airy private bedroom with private bath,Santa Clara,37.32764,-121.98756,Private room,1,
1179,21040013,Luxurious 2 Bedrooms in Silicon Valley,San Jose,37.30112,-121.78872,Private room,4,
1180,21768899,2 BR/2 full bath Modern Santana Row Condo sleeps 6,San Jose,37.32118,-121.94837,Entire home/apt,1,
1181,21787368,Villa Riposo,Unincorporated Areas,37.14609,-121.62586,Entire home/apt,7,
1182,20308554,Mi Casa @Bayview 5,Sunnyvale,37.38031,-122.02594,Entire home/apt,12,
1183,21065222,Burbank/Rose Garden bungalow close to everything,Unincorporated Areas,37.31899,-121.93048,Entire home/apt,1,
1184,21070285,"A beautiful, cozy and enjoyable room",Cupertino,37.33541,-122.0298,Private room,3,
1185,20353415,Charming studio in San Jose.,Unincorporated Areas,37.32111,-121.93061,Entire home/apt,2,
1186,20354549,The Brooklyn Suite,San Jose,37.34056,-121.87829,Private room,6,
1187,21077901,Mid-century in downtown Palo Alto,Palo Alto,37.45154,-122.16126,Entire home/apt,6,
1188,20360543,"SFH with only 1 or 2 housemates, self isolated",San Jose,37.37493,-121.87834,Private room,1,
1189,21814252,Cozy Trailer Between the Redwoods,Unincorporated Areas,37.15947,-121.97987,Entire home/apt,1,
1190,21836349,Beautiful 1br suite in midtown Palo Alto,Palo Alto,37.42484,-122.12183,Private room,1,
1191,21083095,"2 Beds:Free Parking Close to Convention Center, AC",San Jose,37.32017,-121.87523,Private room,1,
1192,20373947,Clean living room with privacy,Palo Alto,37.41841,-122.1353,Shared room,3,
1193,21090716,Hidden Gem,Sunnyvale,37.35604,-122.01454,Entire home/apt,2,2022-7620
1194,20398137,Private room conveniently walk to El Camino and VA,Palo Alto,37.40335,-122.12663,Private room,7,
1195,21838031,Traveling Nurse-Professionals Preferred (Rm#1),San Jose,37.29973,-121.9106,Private room,5,
1196,21879152,"Modern 1 bedroom apt, downtown Mountain view",Mountain View,37.392303,-122.09397,Entire home/apt,13,
1197,21091720,Engineer's Paradise - Private Room with 2 Beds,Santa Clara,37.39578,-121.96188,Private room,13,
1198,21879671,Sunny & Spacious Luxury 1 Bedroom in Mountain View,Mountain View,37.392303,-122.09397,Entire home/apt,13,
1199,20407774,Mountain View Luxury 1 Bedroom Apartment CA,Mountain View,37.392303,-122.09397,Entire home/apt,21,
1200,21098478,Room w/ Desk & Private Bath | AC | Shared Kitchen,Sunnyvale,37.36258,-122.03725,Private room,2,2017-7370
1201,20410111,Beautiful large private studio w/ garden view,Sunnyvale,37.34503,-122.05151,Entire home/apt,1,2022-7411
1202,21108364,Apartment with Rooftop Pool,Santa Clara,37.34094,-121.97995,Entire home/apt,290,
1203,20438176,Los Gatos Silicon Valley Spanish Villa,Unincorporated Areas,37.194771,-122.024101,Entire home/apt,1,
1204,21879973,"Upscale 1BR with Balcony, Pool, Gym & Rooftop",Mountain View,37.392303,-122.09397,Entire home/apt,13,
1205,21113790,Morden/Private newer 1br/1ba suite near Stanford,Palo Alto,37.41466,-122.13472,Private room,1,
1206,21891503,Downtown 1BR | Work Desk+WiFi | Pool+Gym,Mountain View,37.392303,-122.09397,Entire home/apt,13,
1207,21893736,High-End 1 Bedroom with Pool & Fitness Center!!,Mountain View,37.39211,-122.09413,Entire home/apt,13,
1208,20439641,Cozy and clean 2BR house in San Jose,Unincorporated Areas,37.32304,-121.93009,Entire home/apt,2,
1209,21113904,Silicon Valley Executive Home - Heart of Los Altos,Los Altos,37.38466,-122.1213,Entire home/apt,1,
1210,20456394,Private Bedroom with Shared Bathroom,Mountain View,37.41491,-122.10051,Private room,3,
1211,21926713,"(20/4) Cozy Private Apt @ Rainbow, Cupertino.",Cupertino,37.30012,-122.03596,Entire home/apt,5,
1212,21135866,3 Bedroom Condo near Tesla HQ,Palo Alto,37.41686,-122.12975,Entire home/apt,290,
1213,21936873,Room1-Studio private room w/bath kitchenette,Sunnyvale,37.39137,-122.0041,Shared room,7,
1214,20457716,Room B - Two bed Master Bedroom designated parking,San Jose,37.40406,-121.88145,Private room,4,
1215,21136579,309-LG. Studio Center of San Pedro Sq. San Jose!,San Jose,37.33417,-121.89215,Entire home/apt,21,
1216,20460792,Come Home to Serene Mountain View 1BR,Mountain View,37.40481,-122.09667,Entire home/apt,290,
1217,20473878,"Spacious room, walk 5-min to downtown Palo Alto",Palo Alto,37.4497,-122.16023,Private room,1,
1218,21937514,Private Room & Bathroom with Super Fast Wifi #6,Unincorporated Areas,37.365,-121.82347,Private room,13,
1219,21138426,Condo with Garden and Balcony,Palo Alto,37.41703,-122.13042,Entire home/apt,290,
1220,21140253,"Naglee Park, Downtown San Jose, Ivory Room",San Jose,37.33804,-121.87636,Private room,2,
1221,20478752,Quiet Retreat in Silicon Valley,Santa Clara,37.33941,-121.99198,Entire home/apt,5,
1222,21154367,Cozy Willow Glen Studio,San Jose,37.2869,-121.87723,Entire home/apt,2,
1223,20496611,Room A - Cozy Two Beds Private Bath + Parking,San Jose,37.40387,-121.8814,Private room,4,
1224,21170853,Renee's Ranch,Unincorporated Areas,37.17859,-121.71325,Entire home/apt,1,
1225,20498313,Room C - Comfortable bedroom in Silicon Valley,San Jose,37.40383,-121.88366,Private room,4,
1226,21938437,Master Bedroom in San Jose,San Jose,37.35588,-121.82925,Private room,1,
1227,21172507,Tropical,San Jose,37.33816,-121.92707,Private room,3,
1228,21948925,Rm2-Techie House privateroomSunnyvale interns home,Sunnyvale,37.39068,-122.00476,Shared room,7,
1229,21950294,Rm3-Techie House privateroomSunnyvale interns home,Sunnyvale,37.39076,-122.00317,Shared room,7,
1230,20500823,Hilltop Guest Room 2 for female,San Jose,37.28484,-121.85296,Private room,3,
1231,21191733,Apt near Santa Clara Park,Santa Clara,37.34041,-121.97986,Entire home/apt,290,
1232,21206660,Sunnyvale Gem,Sunnyvale,37.37064,-122.00764,Entire home/apt,1,
1233,20530192,Non-sharing Private Entrance Modern Guest Suite,San Jose,37.29749,-121.98224,Private room,1,
1234,21965741,Room#5 Nice one person private room,Sunnyvale,37.39097,-122.00435,Private room,7,
1235,21965967,Room#6 Nice one person private room,Sunnyvale,37.39076,-122.00414,Private room,7,
1236,21212259,Luxury 2BR with swimming pool in Mountain View,Mountain View,37.392303,-122.09397,Entire home/apt,21,
1237,21966004,Comfortable Room w/ Private Bath in Beautiful Home,Palo Alto,37.41306,-122.12025,Private room,2,
1238,20542364,Beautiful Cupertino-SantaClara-Campbell-SanJose home,San Jose,37.32178,-121.95921,Private room,2,
1239,20545519,San Jose master bedroom with private bathroom,San Jose,37.35669,-121.82977,Private room,4,
1240,21220982,Beautiful private princess room in Sunnyvale heart,Sunnyvale,37.39109,-122.00826,Private room,2,
1241,20552592,private room in san jose,San Jose,37.35756,-121.8276,Private room,4,
1242,20567660,Private 2 bedrooms and bath with jacuzzi pool gym,San Jose,37.38901,-121.88926,Private room,3,
1243,21968691,Comfy Room w/ Private Bath in Charming Home,Palo Alto,37.41124,-122.11977,Private room,2,
1244,21995760,Moscow Suite,San Jose,37.34262,-121.87642,Private room,6,
1245,21231909,Convenient apartment in downtown Palo Alto,Palo Alto,37.44404,-122.15563,Entire home/apt,6,
1246,21245610,"3 Bedroom town home, perfect for families!",San Jose,37.2575,-121.82152,Entire home/apt,1,
1247,21996807,LOCATION LOCATION in GREAT House Silicon Valley-E2,Santa Clara,37.33872,-121.95757,Private room,21,
1248,22012555,Private Bedroom-Full Kitchen/ 2 shared bath,San Jose,37.34083,-121.87779,Private room,6,
1249,20568237,Master Bedroom with Private Bathroom in Town House,Mountain View,37.40473,-122.06431,Private room,3,
1250,21261869,Private suite with kitchenette in Craftsman home,San Jose,37.32828,-121.9138,Entire home/apt,2,
1251,20585422,5 Year New deluxe 1 master suit + living room,San Jose,37.30598,-122.01166,Private room,1,
1252,21314909,Romantic Cottage Oasis in Historic SJ Near SJSU,San Jose,37.33823,-121.87427,Entire home/apt,1,
1253,20599160,★ Gorgeous ★ Downtown Corporate Extended Stay,San Jose,37.32374,-121.86887,Entire home/apt,2,
1254,22031845,"Stylish, Light-filled Cottage",San Jose,37.30045,-121.89576,Entire home/apt,1,
1255,22051577,Modern one bedroom in-law unit in Sunnyvale,Sunnyvale,37.36683,-122.06269,Entire home/apt,1,2018-7224
1256,21323980,209-LG Studio in Center of San Pedro Sq. San Jose!,San Jose,37.33612,-121.89249,Entire home/apt,21,
1257,20625896,Cozy Cottage near Stanford,Palo Alto,37.40889,-122.11703,Entire home/apt,3,
1258,21324176,(9) Cozy Private Room in Mt View!,Mountain View,37.38199,-122.07298,Private room,7,
1259,22062683,3BR Townhouse in Mountain View,Mountain View,37.4117,-122.09128,Entire home/apt,290,
1260,21344976,"BC: Gorgeous, Flowing, Remodeled in Heart of SV",Santa Clara,37.33812,-121.96929,Entire home/apt,33,
1261,22122218,3BR Townhouse in Palo Alto,Palo Alto,37.42482,-122.10458,Entire home/apt,290,
1262,21357715,Private Garden Cottage,Monte Sereno,37.24093,-121.98207,Entire home/apt,1,
1263,20634014,Sunnyvale 2 bedroom 2 bath~King Suite+ 3 twins,Sunnyvale,37.38198,-122.05399,Entire home/apt,32,2015-8133
1264,21360317,Downtown Palo Alto California Craftsman Apartment,Palo Alto,37.44601,-122.16479,Entire home/apt,2,
1265,22146086,Oasis in the heart of bustling Silicon Valley!,Los Altos,37.35205,-122.06447,Private room,1,
1266,21381674,1BR Modern Luxury Private 700 SQFT Home,Sunnyvale,37.34986,-122.00895,Entire home/apt,2,2021-7754
1267,22146487,Host a bay view retreat or celebration!,Los Altos Hills,37.36829,-122.16402,Entire home/apt,3,
1268,20639998,Large Room in Nice Mountain View Town Home,Mountain View,37.40585,-122.06422,Private room,3,
1269,20642366,1887 Farmhouse Room #3,Mountain View,37.38896,-122.07748,Private room,10,
1270,21382535,Private room & bathroom - a spiritual garden house,San Jose,37.23934,-121.9142,Private room,1,
1271,20648561,5 Bed Home Stanford Palo Alto Quiet Convenient,Palo Alto,37.45368195,-122.1560059,Entire home/apt,5,
1272,22151503,Santa Clara Room near Intel & Nvidia,Santa Clara,37.39204,-121.96796,Private room,3,
1273,21385468,MR12: 6 bd/4ba in 2 Condos in San Jose,San Jose,37.38121,-121.88524,Entire home/apt,33,
1274,22178426,Studio with private entrance and its own patio,Campbell,37.27756,-121.96355,Private room,1,
1275,20672737,Lena’s 1BR apartment (in-law unit) near downtown,San Jose,37.366,-121.83272,Entire home/apt,2,
1276,21424678,"❤️ of Downtown San Jose by Convention Center, clean",San Jose,37.3273,-121.88217,Entire home/apt,4,
1277,22191540,"545 #2B Forest Ave., 2brm/1bth hardwd,granite, A/C",Palo Alto,37.44643,-122.157,Entire home/apt,28,
1278,21450251,Home Sweet Home,Mountain View,37.39601,-122.06664,Private room,3,
1279,22229700,"STN: Beautiful, Spacious 5 bd/3ba in San Jose",San Jose,37.37675,-121.88508,Entire home/apt,33,
1280,20676086,Downtown Campbell Executive Cottage,Campbell,37.28714,-121.94634,Entire home/apt,1,
1281,21460091,Cupertino Area Private Room with En Suite Bath,San Jose,37.3061,-122.02655,Private room,6,
1282,22229792,Full Bed Room: 2 Miles to SJDT & 5 Miles to SJC,San Jose,37.32754,-121.85139,Private room,6,
1283,21462141,A Clean And Spacious Master Bedroom,Cupertino,37.31277,-122.02403,Private room,9,
1284,22247569,"Rm #2, Walk to Apple's Cupertino HQ & Kaiser Hosp",Sunnyvale,37.33846,-122.00831,Private room,2,2022-7376
1285,20676415,Comfortable room in Santa Clara,Santa Clara,37.35505,-121.96597,Private room,3,
1286,20692149,Lovely Room in Los Altos Bungalow with French Country Charm,Los Altos,37.37123,-122.09703,Private room,3,
1287,21462489,A clean and spacious guest bedroom,Cupertino,37.31367,-122.02393,Private room,9,BL-000703
1288,21471033,Cozy private suite separate entrance >30 day only,Palo Alto,37.43993,-122.12236,Entire home/apt,2,
1289,20694601,❤️❤️❤️Luxury Exec. Home in Los Altos near Stanford,Los Altos,37.37321,-122.0962,Entire home/apt,3,
1290,20695034,Lux Furnished 1-Bdrm with Shared Bath North SJ Apt,San Jose,37.38038,-121.89812,Private room,9,
1291,22251604,"Clean, New Room In Lovely 2bdrm Santa Clara Apt",Santa Clara,37.36893,-121.99313,Private room,1,
1292,21478880,PAP1 - Snug & Cozy Studio near Stanford-8min walk,Palo Alto,37.42159,-122.15185,Entire home/apt,10,
1293,22283501,Your Temporary Home in Silicon Valley (Beige Room),San Jose,37.32106,-121.91376,Private room,2,
1294,20695725,Spacious Furnished 1-Bdrm in North SJ Apt,San Jose,37.38133,-121.89643,Private room,9,
1295,20696342,Beautiful Three Bedrooms in South San Jose,San Jose,37.29936,-121.78954,Private room,4,
1296,20696415,Lovely En Suite in N. San Jose,San Jose,37.37953,-121.89634,Private room,9,
1297,21514551,"Lovely 4BR house with patio, hot tub (Stanford)",Palo Alto,37.42105,-122.13424,Entire home/apt,2,
1298,20699477,北聖何西單獨廁所 、共用走廊浴室的寬敞整洁大臥室,San Jose,37.3803,-121.89798,Private room,10,
1299,22306226,Spacious 3BR Home in Sunnyvale Near Google,Sunnyvale,37.39098,-121.99977,Entire home/apt,290,
1300,21516088,Midtown Palo Alto Private Room w Private Entry,Palo Alto,37.4346,-122.12353,Private room,2,
1301,22327246,One bed room one bathroom near Stanford,Palo Alto,37.456208,-122.145066,Entire home/apt,1,
1302,22342165,$895 Room for Rent in house,Santa Clara,37.39849,-121.9632,Private room,1,
1303,20707816,聖何西帶家具豪宅3樓主臥室出租,San Jose,37.38095,-121.8964,Private room,10,
1304,21517104,AL1: Remarkable 3/1 Near SCU; Converted Mansion,San Jose,37.34473,-121.93093,Entire home/apt,33,
1305,20709939,聖何西帶家具豪宅2樓房間出租,San Jose,37.38009,-121.89756,Private room,10,
